SK_ID_CURR,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_REGION_NOT_WORK_REGION,APARTMENTS_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG
340052,0.04622,1,0,0,0.0443,0.9727,0.0
225533,0.010006,2,0,0,0.0124,0.9871,0.0
289419,0.0145199999999999,2,0,0,,,
184020,0.018634,2,0,0,,,
389653,0.0116569999999999,1,1,1,,,
415561,0.015221,2,0,0,0.1485,0.9886,0.16
414835,0.031329,2,0,0,0.0526,0.9821,0.04
357466,0.007305,3,0,0,,,
363726,0.015221,2,0,0,0.1196,0.9781,
433108,0.072508,1,0,0,0.1845,0.9771,0.0
329414,0.02461,2,0,1,0.1237,0.9811,0.0
330031,0.006305,3,0,0,0.0825,0.9757,0.0
360313,0.010006,1,0,0,0.1113,0.9881,0.08
297860,0.025164,2,0,0,0.0866,0.9737,0.0
366029,0.020713,2,0,0,0.0619,0.9742,0.0
416471,0.005313,2,0,0,0.0577,0.9757,0.0
261344,0.014464,2,0,0,,,
217735,0.00963,2,0,0,,,
174451,0.016612,2,0,0,,,
167492,0.031329,2,0,0,0.1021,0.9811,0.0
451546,0.01885,2,0,0,,,
424613,0.072508,1,0,0,0.267,0.998,0.32
421905,0.0145199999999999,2,0,0,0.3485,0.9911,0.3
122837,0.006296,3,0,0,,,
270577,0.04622,1,0,0,,,
306944,0.019101,2,0,0,0.0908,0.9851,0.1212
423792,0.0060079999999999,2,0,0,0.3361,0.9836,0.4
287067,0.035792,2,0,0,,,
234527,0.025164,2,0,0,0.0773,0.9831,0.04
134129,0.01885,2,0,0,,,
195232,0.025164,2,0,0,0.1237,0.9945,0.12
108556,0.015221,2,0,0,0.0113,0.9513,0.0
178970,0.018801,2,0,0,0.0412,0.9752,0.0
203130,0.031329,2,0,0,,,
173465,0.019101,2,0,0,,,
274782,0.031329,2,0,0,0.0722,0.9821,0.0
426364,0.006207,2,1,1,,0.9682,0.0
365542,0.028663,2,0,0,,,
325926,0.006305,3,0,0,,,
332492,0.026392,2,0,0,0.0814,0.9921,0.08
223539,0.010147,2,0,0,,,
438609,0.019101,2,0,0,,0.9518,
423195,0.005002,3,0,0,,,
125514,0.028663,2,0,0,,,
395573,0.04622,1,0,0,0.0082,0.9692,0.0
158200,0.006629,2,1,0,,,
189891,0.02461,2,0,0,0.0309,0.9985,0.0
186565,0.005144,2,0,0,0.1031,0.9836,0.0
447141,0.007305,3,0,0,,,
269787,0.016612,2,0,0,,,
269583,0.072508,1,0,0,,,
272800,0.04622,1,0,0,0.0773,0.9836,
128440,0.030755,2,0,0,,,
395539,0.01885,2,0,0,0.0371,0.9702,
122843,0.002134,3,0,0,,,
358729,0.0196889999999999,2,0,0,0.0619,0.9856,0.0
455343,0.0145199999999999,2,0,0,0.0654,0.9881,0.0
294436,0.005313,2,0,0,,,
381586,0.022625,2,0,0,,,
188491,0.018029,2,0,0,0.1196,0.9771,0.0
380068,0.025164,2,0,0,,,
415172,0.019101,2,0,0,,,
424589,0.0116569999999999,1,0,1,0.1632,0.9975,0.1732
249091,0.0060079999999999,2,0,0,0.0701,0.9826,0.0
422507,0.01885,2,0,0,0.1485,0.9806,0.16
329211,0.022625,2,0,0,0.2577,0.9781,0.16
443772,0.018801,2,0,0,0.0021,0.9846,0.0
125012,0.028663,2,0,0,0.1402,0.9781,0.0
382287,0.026392,2,0,0,0.368,0.9846,0.4
316920,0.020713,3,0,0,0.1887,0.9876,0.0
373857,0.019101,2,0,0,0.0893,0.9901,0.0664
383357,0.00712,2,0,0,0.1082,0.9856,0.0
188121,0.020713,3,0,0,,,
446753,0.035792,2,0,0,,,
187568,0.019101,2,0,0,,,
254196,0.019101,2,1,1,,,
279306,0.015221,2,0,0,,,
259368,0.00712,2,0,0,0.1669999999999999,0.9916,0.16
257732,0.010006,2,0,0,0.0845,0.9901,0.0
145088,0.015221,2,0,0,0.0485,0.9712,0.0
418150,0.00702,2,0,0,,,
308163,0.0145199999999999,2,0,0,,,
309918,0.04622,1,0,1,0.0814,0.9791,0.08
112928,0.008019,2,0,0,,,
379261,0.030755,2,0,0,,,
316062,0.009334,2,0,0,0.0082,0.9702,
454335,0.015221,2,0,0,,,
444958,0.010032,2,0,0,,,
258694,0.010147,2,0,0,,,
226167,0.019101,2,0,0,,,
109965,0.0116569999999999,1,0,0,,,
159875,0.022625,2,0,0,,,
112673,0.026392,2,0,0,0.2557,0.9796,0.2
427516,0.025164,2,0,0,,,
214007,0.01885,2,0,0,0.0825,0.9752,0.0
314987,0.010276,2,0,0,,,
125791,0.008625,2,0,0,,,
174397,0.030755,2,0,0,,,
135177,0.031329,2,0,0,,,
145625,0.028663,2,0,0,0.1474,0.9816,0.16
398371,0.072508,1,0,0,0.5124,0.9836,0.56
360516,0.009334,2,0,0,0.3438,0.9856,0.32
255997,0.022625,2,0,0,,,
230620,0.01885,2,0,0,,0.9747,
217816,0.020246,3,0,0,,,
252770,0.030755,2,0,0,0.1381,0.9906,0.14
342117,0.01885,2,0,0,0.0402,0.9727,0.0
350670,0.006296,3,0,0,,,
416002,0.035792,2,0,0,,,
431341,0.04622,1,0,0,0.1113,0.9901,0.12
264345,0.010643,2,0,0,0.0773,0.9861,0.0
278893,0.018209,3,1,0,,,
374949,0.019101,2,0,0,,,
349301,0.030755,2,0,0,0.144,0.9881,0.08
350381,0.04622,1,0,0,,,
446345,0.010006,1,0,1,0.1072,0.995,
391466,0.019101,2,0,0,,,
308258,0.0031219999999999,3,0,0,,,
256389,0.009175,2,0,0,0.3454,0.9816,0.36
157730,0.010556,3,0,0,0.034,0.993,0.0
162123,0.031329,2,0,0,0.233,0.9831,0.28
257911,0.019101,2,1,0,,,
438482,0.019101,2,0,0,,,
183594,0.008019,2,0,0,,,
124179,0.02461,2,0,1,0.0928,0.9791,0.0
315897,0.030755,2,0,0,,,
375862,0.006207,2,0,0,0.0742,0.9866,0.08
274345,0.028663,2,0,0,0.0247,0.9876,
209004,0.0116569999999999,1,0,0,0.1216,0.9786,0.0
228959,0.008625,2,0,0,,,
333892,0.019101,2,0,0,,,
369088,0.016612,2,1,0,,,
345830,0.020246,3,0,0,0.0608,0.998,0.0
136104,0.025164,2,0,0,0.1299,0.9762,0.0
213590,0.0038179999999999,2,1,0,0.0722,0.9786,0.0
153849,0.019101,2,1,0,,,
411761,0.008625,2,0,0,,,
428845,0.0196889999999999,2,0,0,0.0577,0.9757,0.0
116071,0.019101,2,0,0,,,
415936,0.01885,2,0,0,0.0082,0.9702,0.0
280343,0.020713,3,0,0,,,
220510,0.028663,2,0,0,0.0983,0.9906,0.0932
261612,0.0031219999999999,3,0,0,,,
258411,0.0105,3,0,0,,,
437221,0.0084739999999999,2,0,0,,,
450559,0.00823,2,0,0,,,
178990,0.010966,2,0,0,,,
258957,0.018029,3,0,0,,,
366373,0.035792,2,0,0,,,
187536,0.026392,2,1,0,,,
169975,0.025164,2,0,0,0.0825,0.9945,0.08
353965,0.026392,2,0,0,0.0247,0.9831,0.0
286258,0.0228,2,0,0,0.0227,0.999,0.0
218728,0.028663,2,1,1,0.0928,0.9965,0.0
322942,0.0196889999999999,2,0,0,,,
250289,0.026392,2,0,0,0.1814,0.993,0.2
210123,0.00823,2,0,0,0.0619,0.9771,
222729,0.02461,2,0,0,,,
238210,0.020246,3,0,0,,,
429280,0.026392,2,0,0,,,
362209,0.031329,2,0,0,,,
452518,0.04622,1,0,1,0.1227,0.9816,0.0
264550,0.030755,2,0,0,,0.9841,
180485,0.030755,2,0,0,,,
191618,0.031329,2,0,0,0.0165,0.9672,0.0
290834,0.031329,2,0,0,0.0371,0.9876,0.0
252289,0.0196889999999999,2,0,0,,,
187274,0.04622,1,1,0,0.0742,0.9846,0.08
311775,0.0228,2,0,0,,,
291999,0.00702,2,0,0,,,
288340,0.0035409999999999,1,0,0,0.1474,0.9871,0.16
348899,0.020713,2,0,0,,,
196602,0.072508,1,0,0,0.1237,0.9896,0.0
403160,0.009334,2,1,0,0.0619,0.9791,0.0
323412,0.028663,2,0,0,0.0186,0.9816,0.0
140527,0.04622,1,0,1,0.5175,0.9836,0.64
197317,0.028663,2,0,0,0.0938,0.9866,0.0
429313,0.035792,2,0,0,,,
290696,0.04622,1,0,0,,0.9786,
171635,0.018801,2,0,0,,,
316744,0.018801,2,0,0,,,
304293,0.019101,2,0,0,0.3907,0.998,0.36
125600,0.030755,2,0,0,0.0946,0.9771,0.0
163248,0.022625,2,1,0,,,
196577,0.020713,3,0,0,,,
121611,0.035792,2,0,0,,,
284704,0.0060079999999999,2,0,0,,,
305733,0.031329,2,1,0,0.1825,0.9816,
434000,0.020246,3,0,0,0.0268,0.9732,0.0
280273,0.01885,2,0,0,,,
300940,0.015221,2,0,0,0.0273,0.9727,0.0
233163,0.01885,2,0,0,,,
151159,0.0088659999999999,2,0,0,0.132,0.9806,0.0
433648,0.026392,2,0,0,,,
340724,0.005144,2,0,0,,0.9692,
173040,0.00496,2,0,0,0.0412,,
159543,0.018209,3,1,0,,,
394645,0.030755,2,0,0,0.1216,0.9841,0.0
433219,0.010966,2,0,0,,,
432135,0.026392,2,0,0,,,
343579,0.010032,2,0,0,,,
423452,0.006207,2,0,0,0.0082,0.9732,0.0
429522,0.0105,3,0,0,,,
352813,0.018209,3,0,0,,,
171821,0.008575,2,0,0,,,
147905,0.02461,2,0,0,0.0021,0.9662,0.0
243933,0.015221,2,0,0,,,
149566,0.010643,2,0,0,,,
120009,0.02461,2,0,0,0.1031,0.9806,
435232,0.028663,2,0,0,0.1144,0.9821,0.0
276037,0.009549,2,0,0,0.199,0.9801,
267793,0.008019,2,0,0,,,
444513,0.020713,2,0,0,0.0825,0.9762,0.0
278719,0.0105,3,0,0,0.0351,0.9742,0.0
329397,0.0072739999999999,2,0,0,0.0928,0.9846,0.0
344734,0.010006,2,0,0,,,
282860,0.016612,2,0,0,,,
389445,0.00733,2,0,0,0.0309,0.9801,0.0
229391,0.030755,2,0,0,,,
115628,0.0066709999999999,2,0,0,,,
252220,0.010032,2,0,0,0.1856,0.9796,0.2
239457,0.005084,2,0,0,,,
391107,0.010556,3,1,0,,,
176804,0.008625,2,0,0,0.3155,0.998,0.24
325351,0.018801,2,0,0,0.0082,0.9727,0.0
424885,0.0066709999999999,2,0,0,,,
226106,0.028663,2,0,0,0.0603,0.9811,0.0
414340,0.006629,2,1,0,,,
259318,0.02461,2,0,0,,,
154641,0.030755,2,0,0,,,
108897,0.028663,2,0,0,0.1381,0.9781,0.0
101265,0.005002,3,0,0,0.0444,0.996,0.0048
337667,0.0145199999999999,2,0,0,,,
269928,0.0096569999999999,2,0,0,0.0227,0.9771,0.0
184054,0.018634,2,0,0,0.1763,0.997,0.2
147986,0.072508,1,0,0,0.3203,0.9836,0.4264
103892,0.018634,2,0,0,,,
454161,0.04622,1,0,1,,,
353941,0.025164,2,0,0,0.0722,0.9771,0.0
454298,0.025164,2,0,0,,,
301915,0.010006,2,0,0,0.1052,0.9801,0.0
325871,0.009175,2,0,0,,,
294628,0.009175,2,0,0,,,
436917,0.00702,2,0,0,,,
417190,0.003813,2,0,0,,,
100151,0.019101,2,0,0,0.0567,0.9791,0.04
293054,0.005002,3,0,0,0.0936,0.9861,0.1
380373,0.031329,2,0,0,0.0082,0.9727,0.0
352383,0.00733,2,0,0,,,
383282,0.028663,2,1,0,,,
400872,0.022625,2,0,0,,,
259216,0.020246,3,0,0,,,
268600,0.00702,2,0,0,0.0742,0.996,0.1064
134438,0.035792,2,0,0,,,
357888,0.030755,2,0,0,,,
172123,0.0145199999999999,2,0,0,0.0928,0.9836,0.0
146501,0.04622,1,0,0,,,
340145,0.015221,2,0,0,,,
307220,0.006207,2,0,0,,,
103163,0.007305,3,0,0,,,
208165,0.020246,3,0,0,0.1485,0.9846,0.16
134851,0.020246,3,0,0,0.166,0.9906,0.08
236859,0.006852,3,0,0,,,
198376,0.022625,2,0,0,0.0247,0.9896,0.0
346436,0.0196889999999999,2,0,0,0.1979,0.9995,0.16
380007,0.028663,2,0,0,0.1072,0.9737,0.0
295355,0.018801,2,0,0,,,
217671,0.0228,2,0,0,0.0124,0.9796,0.0
385263,0.025164,2,0,0,,,
139071,0.001417,2,0,0,,,
446415,0.018801,2,0,0,0.5577,0.9856,0.6
325037,0.007305,3,0,0,0.0619,0.9861,0.0
261901,0.032561,1,0,0,,0.9533,0.0
301590,0.020713,3,0,0,,,
394511,0.018634,2,0,0,,,
418117,0.030755,2,0,0,,,
403345,0.00733,2,0,0,0.1113,0.9866,0.0
192084,0.026392,2,0,0,0.3062,0.997,0.32
337747,0.006305,3,0,0,0.0361,0.9925,0.0
434486,0.015221,2,0,0,0.0371,0.9747,
415727,0.00702,2,0,0,,,
291570,0.0196889999999999,2,0,0,0.0082,,
212076,0.020713,1,0,0,0.0742,0.9861,0.08
145290,0.072508,1,0,0,0.0832,0.9737,0.0
238595,0.0196889999999999,2,0,0,,,
416423,0.04622,1,0,0,,,
334689,0.026392,2,0,0,,,
217951,0.016612,2,1,0,,,
161716,0.006207,2,0,0,0.0639,0.9747,0.0
132725,0.019101,2,0,0,,,
411539,0.010006,2,0,0,0.0722,0.9871,0.08
419278,0.019101,2,0,0,0.033,0.9846,0.0
126900,0.010032,2,0,0,0.0732,0.9747,0.0
215165,0.0145199999999999,2,1,0,,,
425482,0.025164,2,0,0,0.3985,0.9896,0.34
327869,0.022625,2,0,0,0.3103,0.9975,0.0
283607,0.018209,3,1,0,,,
135959,0.035792,2,0,0,,,
217057,0.0145199999999999,2,0,0,,,
404716,0.028663,2,1,0,,,
236585,0.007305,3,0,0,,,
267652,0.035792,2,0,0,,,
316790,0.006629,2,0,0,0.0165,0.9767,0.0
299047,0.009175,2,0,0,0.1113,0.9876,0.04
260517,0.014464,2,1,0,0.0773,0.9856,0.0
105742,0.020246,3,0,0,0.0722,0.9806,0.0
104190,0.020713,2,0,0,,,
303930,0.030755,2,1,0,,,
346070,0.0196889999999999,2,0,0,0.0495,0.9747,0.0
245632,0.0060079999999999,2,0,0,,,
263485,0.028663,2,0,0,0.0206,0.9722,0.0
134741,0.018029,3,0,0,0.0247,0.9732,0.04
133283,0.035792,2,0,0,,,
117666,0.020713,3,0,0,0.0722,0.9811,0.0
246794,0.0035409999999999,1,0,0,,0.9757,0.0
333215,0.01885,2,0,0,0.1619,0.9816,0.24
150244,0.032561,1,0,0,0.368,0.9851,0.4
423944,0.008068,3,0,0,,,
222215,0.026392,2,1,0,0.0237,0.9722,0.0
149576,0.01885,2,0,0,,,
235878,0.010643,2,0,0,,,
162086,0.072508,1,0,0,0.1467,0.9771,0.16
143071,0.0145199999999999,2,0,0,0.0577,0.9791,
455977,0.04622,1,0,0,0.2113,0.9836,0.24
388520,0.016612,2,0,0,,,
251860,0.031329,2,0,0,0.2227,0.9851,0.24
212418,0.020713,3,0,0,,,
338433,0.031329,2,0,0,0.1588,0.9806,0.0
183072,0.0145199999999999,2,0,0,0.0247,0.9732,0.0
174521,0.026392,2,0,0,0.0495,0.9747,0.0
391743,0.0196889999999999,2,0,0,,,
393690,0.0072739999999999,2,0,0,0.1038,0.9881,0.0
120567,0.010006,2,0,0,0.2144,0.9846,0.24
106603,0.010276,2,0,0,0.0186,0.9598,
105894,0.00823,2,0,0,,,
332025,0.018801,2,0,0,,,
404631,0.028663,2,0,1,0.1186,0.9841,0.0
257206,0.028663,2,0,0,0.0983,0.9871,0.0
207309,0.032561,1,0,0,0.133,0.9493,0.16
390853,0.018801,2,0,0,,,
178224,0.008625,2,0,0,0.1113,0.9921,0.08
408683,0.031329,2,0,0,0.066,0.9742,0.0
302122,0.020713,3,1,0,0.0247,0.9771,0.0
204671,0.035792,2,0,0,,,
167786,0.010032,2,0,0,0.1237,0.9881,0.12
273493,0.028663,2,0,0,0.0742,0.9727,0.0
182958,0.022625,2,0,0,0.3948,0.9821,0.0
200264,0.030755,2,0,0,,,
369122,0.0145199999999999,2,0,0,0.034,0.9727,
314800,0.031329,2,0,0,0.1598,0.9836,0.04
183111,0.031329,2,0,0,0.0247,0.9776,0.0
450171,0.019101,2,0,0,0.0521,0.9762,0.0
434656,0.010966,2,0,0,0.034,0.9732,0.0
282044,0.006207,2,0,0,,,
426803,0.010556,3,0,0,,,
266607,0.019101,2,0,0,,,
349610,0.035792,2,0,0,,,
191321,0.025164,2,0,0,0.0928,0.9786,0.0
455718,0.035792,2,0,0,,,
379553,0.010032,2,0,0,0.1108,0.9791,0.0532
199532,0.035792,2,1,1,,,
307222,0.072508,1,0,0,0.7278,0.9811,0.8
445103,0.030755,2,0,0,,,
453071,0.030755,2,0,0,,,
341667,0.009334,2,0,0,0.1392,0.9856,0.12
133952,0.001417,2,0,0,,,
424305,0.009175,2,0,0,,,
368386,0.025164,2,0,0,0.1505,0.9861,0.16
310229,0.028663,2,0,0,,,
305424,0.04622,1,0,0,0.032,0.9702,0.0
412284,0.008625,2,0,0,,,
315855,0.018634,2,0,0,0.2381,0.9975,0.24
122672,0.018209,3,0,0,,,
294969,0.016612,2,0,0,,,
212134,0.016612,2,0,0,,,
436655,0.018029,3,1,0,,,
247960,0.006233,2,0,0,,,
162624,0.030755,2,0,0,0.0722,0.9786,0.0
114584,0.030755,2,0,0,,,
115215,0.018801,2,0,0,,,
209940,0.01885,2,0,0,,,
432664,0.022625,2,0,0,0.0928,0.9851,0.0
154862,0.018029,3,0,0,,,
270737,0.030755,2,0,0,,,
383547,0.0038179999999999,2,0,0,,,
364632,0.00702,2,0,0,,,
428012,0.006207,2,0,0,0.0577,0.9816,0.0
271833,0.031329,2,0,0,0.1227,0.9771,
435201,0.019101,2,0,0,,,
252456,0.035792,2,0,0,,,
266997,0.00963,2,0,0,0.0897,0.9876,0.0
220951,0.028663,2,0,0,0.1082,0.9886,0.0464
418929,0.035792,2,0,0,,,
127018,0.028663,2,0,0,0.267,0.9831,0.28
401783,0.025164,2,0,0,,,
343024,0.010556,3,0,0,0.332,0.9901,0.36
329935,0.019101,2,0,0,,,
273659,0.018634,2,0,0,0.1,0.9801,
201469,0.020713,3,0,0,,,
416065,0.00733,2,0,1,0.1619,0.9836,0.04
247096,0.0228,2,0,0,,,
179494,0.011703,2,0,0,0.2433,0.9836,0.0
333526,0.04622,1,0,1,0.0825,0.9747,0.0
150799,0.072508,1,0,0,0.5041,0.9975,0.56
145188,0.0145199999999999,2,0,0,,,
386161,0.016612,2,0,0,,,
179741,0.028663,2,1,0,,,
323896,0.028663,2,0,0,,,
235689,0.0145199999999999,2,0,0,,,
152126,0.00702,2,0,0,,,
448127,0.035792,2,0,0,,,
237289,0.015221,2,0,0,,,
175055,0.010006,2,1,0,0.1093,0.9901,0.12
291902,0.008625,2,0,0,0.0722,0.9871,0.0
343779,0.0228,2,0,0,,,
263840,0.007305,3,0,0,0.3186,0.9811,0.4
357121,0.010643,2,0,0,0.1093,0.9836,0.0
150155,0.030755,2,0,0,,,
440329,0.010276,2,0,0,,,
300756,0.0084739999999999,2,1,1,,,
214532,0.01885,2,0,0,0.1495,0.9821,0.16
130542,0.028663,2,0,0,,,
294515,0.026392,2,0,0,0.2959,0.9801,0.32
193373,0.031329,2,0,0,0.2969,0.9821,0.24
426407,0.030755,2,0,0,,,
125925,0.00733,2,0,1,0.0804,0.9861,0.0
191749,0.018634,2,0,0,0.099,0.9846,0.08
217014,0.01885,2,1,0,,,
194712,0.006207,2,0,0,0.0619,0.9881,
356485,0.003813,2,0,0,0.0918,0.9886,0.0
191323,0.010643,2,0,1,0.0165,0.9806,
450849,0.010966,2,0,0,,,
114906,0.035792,2,0,0,,,
395825,0.0096569999999999,2,0,1,,,
247937,0.028663,2,0,0,,,
115031,0.035792,2,0,0,,,
111970,0.009175,2,0,0,0.1619,0.9841,0.0
288661,0.009549,2,0,0,0.0825,0.9747,
102512,0.019101,2,0,0,,,
166875,0.018029,3,0,0,,,
356415,0.035792,2,1,1,0.2969,0.9985,0.32
364879,0.04622,1,0,0,,0.994,0.08
133672,0.00733,2,0,0,0.0082,0.9702,0.0
379862,0.010006,2,0,0,0.0206,0.9866,0.0
247990,0.018029,3,0,0,0.1237,0.9861,0.0
348924,0.035792,2,0,0,,,
114217,0.031329,2,0,0,0.0619,0.9767,0.0
206589,0.005002,3,0,0,0.1485,0.9881,0.2
337176,0.00733,2,0,0,,0.9841,
321630,0.008068,3,1,0,,,
105620,0.04622,1,0,0,0.151,0.9806,0.16
107646,0.04622,1,0,1,0.132,0.9796,0.16
430544,0.019101,2,0,0,0.0732,0.9856,0.08
297235,0.0066709999999999,2,0,0,,0.9831,
358127,0.002042,3,0,0,,,
346774,0.002134,3,1,0,,,
195733,0.026392,2,0,0,0.2227,0.9836,0.24
339697,0.035792,2,0,0,,,
327584,0.032561,1,0,0,0.1254,0.9762,0.0
334423,0.020246,3,0,0,,,
283996,0.016612,2,0,0,,,
179848,0.020246,3,0,0,,,
178532,0.00496,2,0,0,0.0268,0.9513,
318120,0.003813,2,0,0,,,
350479,0.025164,2,0,0,0.1474,0.9856,0.16
345098,0.019101,2,0,0,0.067,0.9846,0.0
328394,0.035792,2,0,0,,,
282255,0.026392,2,0,0,0.1196,0.9796,0.0
297029,0.019101,2,0,0,,,
162602,0.030755,2,0,0,,,
412881,0.019101,2,0,0,,,
232931,0.025164,2,0,0,,,
137030,0.025164,2,0,0,0.0392,0.9682,0.0
265556,0.009175,2,0,0,0.1021,0.9826,0.0
371780,0.005002,3,0,0,0.0124,0.9752,
446930,0.010006,2,0,0,0.2124,0.9856,0.24
103098,0.04622,1,0,1,0.0619,0.9821,0.0
174415,0.01885,2,0,0,,,
104538,0.019101,2,0,0,0.1237,0.9801,0.0
254495,0.0116569999999999,1,0,0,0.1268,0.9985,0.08
103012,0.025164,2,0,0,0.0247,0.9896,0.0
207146,0.006629,2,0,0,,,
229750,0.0196889999999999,2,0,0,,,
301284,0.030755,2,1,0,,,
393561,0.028663,2,0,0,,,
326562,0.010006,2,0,0,,,
314962,0.020713,3,0,0,,,
362027,0.032561,1,0,0,0.1577,0.9771,0.24
248038,0.006207,2,0,0,,0.9861,0.0
101249,0.035792,2,0,0,0.2887,0.9916,0.28
212471,0.030755,2,1,0,,,
225443,0.04622,1,0,0,,,
447574,0.006852,3,0,0,0.0825,0.9786,0.0
386630,0.028663,2,0,0,,,
203248,0.0105,3,0,0,,,
395240,0.019101,2,0,0,,,
246075,0.00712,2,0,0,,,
167350,0.008625,2,0,0,,,
200211,0.072508,1,0,0,0.107,0.9955,0.128
149357,0.035792,2,0,0,,,
288412,0.026392,2,0,0,0.2227,0.9921,0.16
276860,0.028663,2,0,0,0.0753,0.9871,0.08
128609,0.030755,2,0,0,,,
131038,0.022625,2,0,0,,,
381808,0.008068,3,0,0,0.0196,0.9697,0.0
192086,0.0038179999999999,2,0,0,0.068,0.9876,0.0
102075,0.022625,2,0,0,0.0691,0.9786,0.0
112910,0.00823,2,1,1,,,
443332,0.0196889999999999,2,0,0,,,
148554,0.072508,1,0,0,0.1485,0.9786,0.16
117511,0.028663,2,0,0,0.0768,0.9886,0.0
420828,0.020713,3,0,0,,,
214558,0.002042,3,0,1,,,
109457,0.00963,2,0,0,0.0918,0.9891,0.0
236857,0.018209,3,0,0,,,
267956,0.030755,2,0,0,0.0722,0.9801,0.0
219051,0.015221,2,0,0,0.1227,0.9841,0.0
188422,0.004849,2,0,0,0.1237,0.9985,0.12
210388,0.018801,2,0,0,,,
154699,0.0145199999999999,2,0,0,0.0722,0.9826,0.0
299451,0.031329,2,0,0,0.3206,0.9856,0.36
449326,0.018801,2,0,0,0.0825,0.9742,0.0
231101,0.019101,2,0,0,,,
130115,0.030755,2,0,0,,,
400254,0.019101,2,0,0,,,
100047,0.025164,2,0,0,0.1309,0.996,0.16
397437,0.016612,2,0,0,0.0247,0.9727,0.0
439438,0.009549,2,0,0,0.0678,0.9821,0.04
120983,0.010966,2,0,0,,,
104028,0.020713,3,0,0,0.1557,0.9916,0.16
286055,0.005144,2,0,0,0.1856,0.9841,0.2
362736,0.018801,2,1,0,,,
167931,0.010643,2,0,1,0.0371,0.9722,0.0
311960,0.01885,2,0,0,,,
249023,0.006296,3,0,0,0.2062,0.9906,0.2
366930,0.0196889999999999,2,0,0,,,
131061,0.016612,2,1,0,,,
312458,0.006207,2,0,0,,,
306122,0.04622,1,0,1,0.133,0.9771,0.0
360655,0.006629,2,0,0,,,
164908,0.030755,2,0,0,,,
253014,0.020246,3,0,0,0.0588,0.9901,0.0
344600,0.026392,2,0,0,0.0825,0.9771,0.0
378394,0.025164,2,0,0,0.4495,0.9911,0.44
139431,0.025164,2,0,0,0.5247,0.9796,0.4
421448,0.005313,2,0,0,,,
401101,0.02461,2,0,0,0.1485,0.9771,0.08
107381,0.007114,2,0,0,,,
150190,0.00496,2,0,0,,,
150840,0.014464,2,0,0,0.0928,,0.0
305632,0.030755,2,1,1,,,
338394,0.030755,2,0,0,0.0722,0.9796,0.0
399698,0.018634,2,0,0,0.0588,0.9752,0.0
396886,0.005084,2,1,1,,,
256129,0.008575,2,0,0,0.066,0.9732,0.0
319869,0.00712,2,0,0,0.0392,0.9806,0.04
298258,0.018029,2,0,0,0.0928,0.9767,0.0
320354,0.04622,1,1,1,,,
351604,0.010006,2,0,0,,,
340000,0.026392,2,0,0,0.134,0.9801,0.0
343737,0.028663,2,0,0,0.2237,0.9881,0.2
449195,0.02461,2,0,0,0.0619,0.9781,0.0
216592,0.006207,2,0,0,0.0753,0.9836,0.08
100193,0.020246,3,0,0,0.1546,0.9776,0.0
409728,0.031329,2,0,0,,,
328241,0.032561,1,0,0,0.0412,0.9722,0.0
308386,0.002042,3,0,0,,,
407278,0.0031219999999999,3,0,0,,,
331138,0.008068,3,0,0,,,
388531,0.00712,2,0,0,,,
212392,0.010643,2,0,0,0.032,0.9791,0.0
115083,0.018634,2,1,0,,,
368277,0.010006,2,0,0,0.1979,0.9851,0.24
323406,0.04622,1,0,0,0.0227,0.9801,0.0
390286,0.030755,2,0,0,,,
155739,0.00702,2,0,0,,,
357625,0.011703,2,0,0,0.0278,0.9692,0.0
196417,0.010147,2,0,0,0.1082,0.9866,
296854,0.00496,2,0,0,0.0309,0.9955,0.0
364272,0.04622,1,0,0,0.0742,0.9886,0.08
426535,0.035792,2,0,0,0.0183,0.9707,0.0
202452,0.035792,2,0,0,,,
359815,0.031329,2,0,0,0.001,,0.0
353384,0.020246,3,0,0,0.0082,0.9682,0.0
352667,0.006296,3,0,0,,,
190195,0.007114,2,0,0,0.1237,0.9796,0.0
296370,0.072508,1,0,0,0.5186,0.9801,0.56
193890,0.005002,3,0,0,0.0202,0.9836,0.0
239349,0.010147,2,0,0,0.1186,0.9786,0.0
361757,0.04622,1,0,0,,,
282656,0.0088659999999999,2,0,0,0.033,0.9722,0.0
437353,0.028663,2,0,0,,,
316036,0.026392,2,0,0,0.0433,0.9916,0.0
335069,0.003813,2,0,0,,,
383521,0.016612,2,0,0,0.0866,0.9871,0.08
242807,0.031329,2,0,0,,,
200477,0.030755,2,0,1,,,
135649,0.0066709999999999,2,0,0,,,
191280,0.028663,2,0,0,,,
292074,0.010276,2,0,1,0.0155,0.9722,0.0
300897,0.0060079999999999,2,0,0,,,
437709,0.00496,2,0,0,,,
448598,0.00733,2,0,0,0.0309,0.9752,0.0
113903,0.04622,1,0,0,0.2062,0.9886,0.2
331586,0.00496,2,0,0,,,
335987,0.00733,2,0,0,,,
358082,0.0060079999999999,2,0,0,,,
217928,0.0038179999999999,2,0,0,0.0021,0.9712,
434280,0.008068,3,0,0,,,
431028,0.032561,1,0,0,,,
296873,0.025164,2,0,0,0.0536,0.9687,0.0
429704,0.019101,2,0,0,,,
