SK_ID_CURR,FLAG_OWN_CAR,OWN_CAR_AGE,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,REGION_RATING_CLIENT
323028,N,,Y,House / apartment,3
437937,N,,Y,House / apartment,3
329001,Y,17.0,Y,House / apartment,3
433215,N,,Y,Municipal apartment,2
339792,Y,14.0,N,House / apartment,1
152899,N,,N,Rented apartment,2
439932,N,,N,House / apartment,1
395853,N,,N,House / apartment,2
316873,N,,N,House / apartment,2
415298,N,,Y,House / apartment,2
255129,N,,Y,House / apartment,2
292664,N,,Y,House / apartment,2
219002,N,,Y,House / apartment,2
160130,Y,18.0,Y,House / apartment,2
455316,N,,Y,House / apartment,3
425476,N,,Y,House / apartment,2
221824,Y,7.0,Y,House / apartment,2
450160,N,,Y,House / apartment,3
137963,N,,Y,House / apartment,2
439704,N,,Y,With parents,3
181980,Y,16.0,Y,House / apartment,2
126922,N,,Y,House / apartment,2
124524,N,,Y,House / apartment,2
118660,Y,5.0,N,With parents,2
273263,N,,Y,Rented apartment,2
154179,N,,Y,House / apartment,2
218463,N,,Y,House / apartment,2
260063,Y,23.0,N,House / apartment,2
362250,Y,64.0,Y,House / apartment,2
237918,N,,Y,House / apartment,1
319786,N,,Y,House / apartment,2
362977,N,,N,Municipal apartment,2
206526,N,,N,House / apartment,2
240568,N,,Y,House / apartment,2
193473,N,,Y,House / apartment,2
327775,N,,N,House / apartment,2
396361,N,,Y,House / apartment,1
132891,N,,Y,House / apartment,2
417082,Y,14.0,Y,House / apartment,2
210867,Y,8.0,Y,House / apartment,2
366556,N,,Y,House / apartment,2
129043,N,,N,House / apartment,2
355885,N,,N,House / apartment,2
174342,Y,10.0,Y,House / apartment,2
115929,Y,11.0,Y,House / apartment,2
123617,Y,14.0,N,House / apartment,2
219956,N,,Y,House / apartment,2
201213,Y,3.0,Y,House / apartment,3
184957,Y,13.0,Y,House / apartment,3
179865,N,,N,With parents,2
363505,N,,N,House / apartment,2
347559,N,,N,House / apartment,2
123288,Y,1.0,N,House / apartment,2
185258,Y,3.0,N,House / apartment,2
416030,N,,N,House / apartment,2
449651,Y,8.0,N,House / apartment,2
368761,N,,Y,Rented apartment,2
110157,N,,Y,House / apartment,1
263809,N,,Y,House / apartment,2
282303,N,,Y,House / apartment,1
243198,N,,Y,House / apartment,3
169286,N,,N,House / apartment,2
264749,N,,Y,House / apartment,1
300624,N,,Y,House / apartment,2
120994,Y,64.0,Y,House / apartment,2
404623,N,,Y,House / apartment,2
233592,N,,Y,House / apartment,1
298538,Y,8.0,Y,House / apartment,2
182602,Y,6.0,N,House / apartment,2
419886,Y,8.0,Y,House / apartment,3
319245,N,,N,House / apartment,2
331922,Y,13.0,Y,House / apartment,2
311068,Y,18.0,Y,With parents,3
263649,N,,N,Municipal apartment,2
256651,N,,N,House / apartment,3
333092,N,,Y,House / apartment,2
191377,Y,15.0,Y,House / apartment,2
279196,Y,23.0,N,House / apartment,2
190410,N,,N,House / apartment,2
194160,N,,Y,Municipal apartment,2
165610,Y,11.0,Y,House / apartment,3
256867,Y,8.0,Y,House / apartment,2
281693,N,,N,House / apartment,2
124348,Y,15.0,Y,With parents,2
165494,N,,N,House / apartment,2
131579,N,,N,House / apartment,2
439636,N,,Y,House / apartment,2
296212,N,,N,House / apartment,3
311781,N,,N,House / apartment,2
150689,N,,Y,House / apartment,2
183945,N,,Y,House / apartment,2
436573,Y,14.0,Y,House / apartment,2
411628,N,,Y,House / apartment,2
450183,N,,N,House / apartment,2
270793,Y,7.0,Y,House / apartment,1
280871,N,,N,House / apartment,2
413807,N,,N,House / apartment,2
240227,Y,20.0,N,With parents,2
410204,Y,21.0,Y,House / apartment,2
412852,Y,12.0,Y,House / apartment,2
419526,Y,21.0,N,House / apartment,2
445097,Y,1.0,Y,House / apartment,2
401236,Y,15.0,Y,House / apartment,2
207398,Y,6.0,Y,House / apartment,2
227357,Y,13.0,Y,House / apartment,2
159857,N,,Y,Municipal apartment,3
184174,N,,Y,House / apartment,2
161329,Y,65.0,Y,House / apartment,2
354313,N,,Y,House / apartment,2
276957,Y,9.0,N,House / apartment,2
229152,N,,Y,House / apartment,1
169099,N,,N,House / apartment,2
197119,N,,Y,House / apartment,2
344125,N,,Y,House / apartment,2
315225,Y,6.0,Y,House / apartment,3
166650,Y,4.0,Y,House / apartment,2
154226,Y,7.0,Y,House / apartment,1
163478,N,,Y,House / apartment,2
150508,N,,N,With parents,2
115398,Y,9.0,Y,House / apartment,2
187636,N,,Y,House / apartment,1
305281,N,,N,House / apartment,2
441548,Y,13.0,Y,House / apartment,2
302805,Y,4.0,Y,House / apartment,2
392636,N,,N,House / apartment,2
236403,N,,N,House / apartment,1
313127,Y,6.0,N,House / apartment,2
415766,Y,6.0,Y,House / apartment,2
368352,N,,N,With parents,3
247871,Y,13.0,Y,Municipal apartment,2
160211,N,,N,House / apartment,2
237811,N,,N,House / apartment,3
184353,Y,13.0,Y,House / apartment,2
168832,Y,17.0,Y,House / apartment,3
219676,Y,5.0,Y,House / apartment,2
333660,Y,4.0,Y,House / apartment,2
158086,Y,33.0,Y,House / apartment,3
444851,N,,Y,House / apartment,2
309631,Y,5.0,N,House / apartment,2
149309,N,,Y,House / apartment,2
255031,Y,12.0,Y,House / apartment,2
361173,N,,Y,House / apartment,2
236618,N,,N,House / apartment,2
219443,N,,Y,House / apartment,3
220996,Y,16.0,Y,House / apartment,3
207500,Y,3.0,Y,House / apartment,2
126293,N,,Y,House / apartment,2
400222,Y,14.0,Y,Municipal apartment,2
153723,N,,Y,House / apartment,2
421206,Y,4.0,Y,House / apartment,1
106321,N,,N,House / apartment,2
329259,N,,N,House / apartment,2
161826,Y,2.0,N,House / apartment,2
191660,Y,7.0,Y,With parents,2
127640,Y,2.0,N,House / apartment,2
284566,Y,1.0,Y,House / apartment,2
426923,Y,6.0,Y,House / apartment,2
109643,N,,N,House / apartment,1
347856,Y,6.0,N,With parents,2
292379,N,,Y,House / apartment,3
402174,Y,10.0,Y,House / apartment,2
423115,N,,Y,House / apartment,2
348676,N,,Y,Municipal apartment,2
218171,N,,N,House / apartment,2
214341,Y,7.0,N,House / apartment,2
201693,N,,N,Office apartment,2
336756,N,,Y,House / apartment,2
328911,N,,Y,House / apartment,1
274416,N,,Y,House / apartment,2
203345,N,,Y,House / apartment,2
215663,N,,N,Rented apartment,3
306983,Y,10.0,N,House / apartment,2
354579,N,,Y,House / apartment,2
276791,Y,7.0,Y,House / apartment,2
114556,Y,2.0,Y,House / apartment,1
131944,N,,N,House / apartment,2
366736,Y,2.0,N,With parents,3
419078,N,,N,Municipal apartment,2
184204,N,,Y,House / apartment,2
405987,N,,Y,House / apartment,2
329662,N,,N,With parents,2
271040,Y,8.0,N,House / apartment,1
227567,N,,Y,House / apartment,2
235952,N,,N,House / apartment,2
351203,Y,1.0,Y,House / apartment,2
420817,N,,Y,House / apartment,3
426011,N,,Y,House / apartment,3
292526,N,,Y,Office apartment,2
393462,Y,13.0,Y,House / apartment,2
433943,N,,Y,House / apartment,2
392193,N,,N,Rented apartment,1
184265,N,,Y,House / apartment,2
229142,N,,Y,Rented apartment,2
184197,N,,Y,House / apartment,3
333731,N,,Y,House / apartment,2
361787,N,,N,House / apartment,1
373708,N,,N,House / apartment,2
419957,N,,Y,House / apartment,2
133803,N,,N,House / apartment,3
367214,Y,5.0,Y,House / apartment,3
151631,N,,Y,House / apartment,3
243870,N,,N,House / apartment,1
116358,N,,Y,House / apartment,2
178103,N,,Y,House / apartment,2
106475,Y,64.0,Y,House / apartment,1
384669,Y,21.0,Y,House / apartment,2
232746,Y,4.0,Y,House / apartment,2
417361,Y,23.0,Y,House / apartment,1
144797,N,,Y,House / apartment,3
192282,N,,N,House / apartment,2
245276,N,,N,House / apartment,2
366758,Y,14.0,Y,House / apartment,1
194528,Y,17.0,Y,House / apartment,2
107435,Y,6.0,N,Municipal apartment,2
401317,N,,Y,House / apartment,2
191556,N,,N,House / apartment,3
292794,Y,7.0,Y,Office apartment,2
147733,N,,Y,House / apartment,2
298964,N,,Y,Municipal apartment,2
326187,N,,Y,House / apartment,2
414440,N,,N,With parents,2
444775,Y,5.0,N,House / apartment,3
290224,Y,1.0,Y,House / apartment,2
118668,N,,Y,House / apartment,2
282058,N,,Y,House / apartment,2
443482,N,,Y,House / apartment,2
166325,Y,65.0,Y,House / apartment,2
161381,N,,Y,House / apartment,2
218961,N,,N,House / apartment,2
287075,N,,N,Rented apartment,2
121892,N,,N,House / apartment,2
242282,N,,Y,Rented apartment,2
411757,N,,Y,House / apartment,2
437361,Y,27.0,Y,House / apartment,2
292196,Y,22.0,Y,House / apartment,2
129409,N,,N,House / apartment,2
157828,N,,N,House / apartment,2
178420,Y,7.0,Y,House / apartment,2
338631,N,,Y,House / apartment,2
431685,N,,Y,House / apartment,2
271482,Y,11.0,Y,House / apartment,2
102546,N,,Y,House / apartment,2
258941,N,,Y,House / apartment,3
344737,N,,Y,House / apartment,2
136794,N,,N,House / apartment,2
299984,Y,6.0,Y,House / apartment,2
446785,N,,Y,House / apartment,2
259133,Y,8.0,Y,House / apartment,2
422693,Y,6.0,Y,With parents,2
311312,N,,Y,House / apartment,2
259045,Y,3.0,Y,House / apartment,2
331836,N,,Y,House / apartment,2
345064,Y,64.0,N,House / apartment,2
357169,N,,N,House / apartment,1
104164,N,,Y,House / apartment,2
187789,N,,Y,House / apartment,2
448485,N,,Y,House / apartment,2
362877,Y,9.0,N,Municipal apartment,2
424242,N,,Y,House / apartment,3
434528,N,,Y,House / apartment,2
403991,N,,Y,House / apartment,2
113686,N,,Y,House / apartment,2
431493,N,,Y,House / apartment,1
236575,Y,14.0,Y,House / apartment,2
296698,N,,Y,House / apartment,2
154111,N,,Y,House / apartment,2
287257,Y,3.0,Y,House / apartment,2
304348,N,,Y,House / apartment,3
219210,Y,8.0,N,House / apartment,2
293649,Y,1.0,Y,With parents,2
244677,N,,Y,Municipal apartment,1
348664,Y,14.0,Y,House / apartment,2
454513,N,,Y,House / apartment,1
407547,N,,Y,House / apartment,2
240253,Y,4.0,Y,House / apartment,2
414438,N,,Y,House / apartment,2
389610,N,,Y,House / apartment,3
316911,N,,N,With parents,2
158938,N,,Y,House / apartment,2
293517,N,,Y,House / apartment,2
188410,Y,14.0,Y,House / apartment,2
346023,Y,42.0,N,Office apartment,3
162788,Y,4.0,N,House / apartment,3
208244,N,,Y,House / apartment,3
188446,N,,Y,House / apartment,2
189950,N,,N,House / apartment,3
284426,N,,Y,House / apartment,2
205755,N,,Y,House / apartment,2
218005,N,,N,House / apartment,2
189350,N,,N,Rented apartment,2
138622,N,,Y,House / apartment,2
139356,N,,N,House / apartment,2
100481,Y,3.0,Y,House / apartment,1
170320,N,,Y,House / apartment,2
295731,Y,13.0,N,House / apartment,2
108174,Y,8.0,N,House / apartment,2
229209,N,,Y,House / apartment,2
437249,N,,Y,House / apartment,2
416079,N,,Y,House / apartment,2
126583,N,,N,House / apartment,3
261061,N,,N,With parents,2
444057,N,,N,House / apartment,2
241986,N,,N,House / apartment,3
443489,N,,Y,House / apartment,2
121906,Y,0.0,Y,House / apartment,1
453223,Y,6.0,Y,House / apartment,2
246950,N,,N,Municipal apartment,2
268891,N,,N,House / apartment,2
431981,N,,Y,Office apartment,3
149371,N,,N,House / apartment,2
447923,Y,3.0,Y,House / apartment,2
439403,N,,Y,House / apartment,2
312960,N,,Y,House / apartment,3
158053,N,,N,House / apartment,2
387713,Y,5.0,N,House / apartment,2
264622,N,,Y,House / apartment,3
404746,N,,Y,House / apartment,2
404840,N,,Y,House / apartment,2
309687,N,,Y,House / apartment,3
269552,N,,Y,House / apartment,3
242234,Y,3.0,N,House / apartment,1
161633,N,,Y,House / apartment,2
402936,N,,Y,House / apartment,2
380872,N,,N,House / apartment,2
109174,N,,Y,House / apartment,2
378082,Y,13.0,Y,House / apartment,2
162296,Y,14.0,N,House / apartment,2
447533,Y,23.0,Y,House / apartment,3
280677,Y,64.0,Y,House / apartment,2
314829,N,,Y,House / apartment,2
116145,Y,2.0,N,House / apartment,1
284968,N,,N,Municipal apartment,1
222553,N,,N,With parents,1
187815,Y,11.0,N,House / apartment,2
137879,N,,Y,House / apartment,2
450612,N,,Y,House / apartment,2
418313,Y,9.0,N,Municipal apartment,1
438622,N,,N,Office apartment,2
380896,Y,5.0,Y,With parents,2
209320,N,,Y,House / apartment,2
297299,N,,Y,House / apartment,1
355319,N,,Y,Rented apartment,2
367633,Y,14.0,Y,House / apartment,3
134368,N,,Y,House / apartment,2
445673,N,,Y,House / apartment,2
241710,Y,65.0,Y,House / apartment,2
308505,Y,23.0,N,House / apartment,2
273727,Y,28.0,Y,House / apartment,2
297052,N,,Y,House / apartment,2
269800,N,,Y,House / apartment,1
102683,N,,N,Municipal apartment,1
177871,N,,Y,House / apartment,2
199643,N,,N,House / apartment,2
302590,Y,14.0,N,House / apartment,2
320419,N,,N,House / apartment,2
425221,N,,Y,House / apartment,2
449510,N,,Y,House / apartment,2
200001,Y,9.0,Y,House / apartment,1
222466,N,,N,Rented apartment,3
249071,Y,1.0,Y,House / apartment,2
242221,Y,7.0,Y,House / apartment,2
173186,Y,17.0,Y,House / apartment,2
163715,N,,Y,House / apartment,2
142109,N,,Y,Municipal apartment,1
136459,N,,Y,House / apartment,3
342524,N,,Y,House / apartment,3
224314,N,,Y,House / apartment,3
220268,Y,14.0,Y,House / apartment,1
229245,N,,N,House / apartment,3
248404,Y,3.0,N,House / apartment,2
425762,N,,N,House / apartment,3
433317,N,,N,House / apartment,2
321981,N,,Y,House / apartment,3
158341,N,,N,House / apartment,2
150567,Y,9.0,Y,House / apartment,2
108612,N,,Y,House / apartment,2
356589,Y,4.0,N,House / apartment,2
187387,N,,Y,House / apartment,2
417205,Y,10.0,Y,House / apartment,2
292396,N,,Y,House / apartment,2
280441,N,,N,House / apartment,3
433533,N,,Y,House / apartment,2
184862,Y,6.0,N,House / apartment,2
157800,N,,Y,House / apartment,3
447573,Y,64.0,N,House / apartment,2
292404,Y,3.0,N,House / apartment,2
153686,Y,14.0,N,House / apartment,2
170622,N,,Y,House / apartment,2
340993,Y,9.0,N,With parents,2
378776,N,,Y,House / apartment,2
262026,N,,Y,House / apartment,2
423164,N,,Y,House / apartment,1
122357,N,,Y,House / apartment,2
420646,Y,7.0,Y,House / apartment,2
324663,N,,Y,House / apartment,2
347973,N,,N,House / apartment,2
352177,N,,N,House / apartment,2
131348,N,,Y,House / apartment,2
120395,Y,5.0,Y,House / apartment,2
382306,N,,Y,House / apartment,2
162241,N,,Y,With parents,3
164741,Y,7.0,N,House / apartment,1
436015,N,,N,House / apartment,2
183829,N,,Y,House / apartment,2
278766,Y,22.0,N,Municipal apartment,2
109229,N,,Y,House / apartment,2
173844,N,,Y,House / apartment,1
446912,N,,Y,House / apartment,2
290574,Y,4.0,Y,House / apartment,2
383937,N,,Y,House / apartment,2
357844,Y,10.0,Y,House / apartment,2
370611,Y,19.0,N,House / apartment,2
420368,N,,Y,House / apartment,2
395874,Y,2.0,Y,House / apartment,2
421099,Y,16.0,Y,House / apartment,3
224583,N,,N,House / apartment,2
202970,N,,Y,Municipal apartment,2
185612,N,,Y,House / apartment,2
442025,Y,14.0,Y,House / apartment,2
222643,Y,12.0,Y,House / apartment,2
131168,N,,Y,House / apartment,1
256121,N,,Y,House / apartment,1
279867,Y,1.0,Y,House / apartment,2
287545,N,,N,With parents,2
157911,Y,5.0,Y,House / apartment,1
426963,N,,N,House / apartment,1
352624,Y,64.0,Y,With parents,2
226095,Y,14.0,Y,House / apartment,1
395288,Y,9.0,Y,House / apartment,1
284040,Y,6.0,N,House / apartment,2
107408,N,,Y,House / apartment,2
100698,N,,Y,House / apartment,2
443461,N,,Y,House / apartment,2
236796,Y,17.0,N,With parents,2
437483,N,,Y,House / apartment,2
369700,N,,Y,House / apartment,2
273393,N,,Y,House / apartment,3
359987,Y,6.0,N,House / apartment,2
250368,Y,15.0,Y,House / apartment,2
285218,Y,1.0,Y,House / apartment,3
229358,N,,Y,House / apartment,3
427534,N,,Y,House / apartment,3
170212,N,,Y,House / apartment,3
102461,Y,3.0,N,Municipal apartment,1
140073,Y,5.0,Y,House / apartment,2
195061,N,,Y,House / apartment,3
333252,Y,14.0,Y,House / apartment,2
414523,Y,11.0,N,House / apartment,2
340400,Y,25.0,Y,House / apartment,3
440659,N,,N,House / apartment,2
309413,N,,N,House / apartment,2
273490,Y,17.0,Y,House / apartment,2
248707,N,,Y,House / apartment,1
366673,N,,Y,House / apartment,2
270217,N,,N,House / apartment,2
348832,Y,4.0,N,House / apartment,2
381006,Y,21.0,Y,House / apartment,3
382148,N,,Y,House / apartment,2
128453,N,,N,Municipal apartment,3
264674,N,,N,House / apartment,2
176928,N,,N,House / apartment,2
204010,N,,N,House / apartment,1
259232,N,,Y,House / apartment,2
203664,N,,N,House / apartment,2
300200,Y,7.0,Y,House / apartment,3
103219,N,,Y,House / apartment,2
383596,N,,Y,House / apartment,2
298224,Y,17.0,Y,House / apartment,3
397087,Y,3.0,Y,House / apartment,2
301994,N,,Y,House / apartment,2
222649,N,,Y,House / apartment,2
135721,N,,Y,House / apartment,2
234299,Y,9.0,Y,House / apartment,2
324447,Y,3.0,Y,Office apartment,2
226133,N,,Y,House / apartment,2
230266,Y,2.0,Y,House / apartment,2
155096,N,,Y,House / apartment,2
219978,N,,N,House / apartment,2
425278,Y,64.0,Y,House / apartment,3
177673,N,,Y,House / apartment,2
116822,N,,Y,House / apartment,2
158482,N,,N,With parents,2
296609,N,,Y,House / apartment,3
104262,Y,26.0,N,Rented apartment,3
363129,N,,N,With parents,3
167160,N,,Y,House / apartment,2
271468,N,,N,House / apartment,2
105868,N,,Y,House / apartment,2
333290,N,,Y,House / apartment,2
163760,N,,Y,House / apartment,1
230563,N,,Y,House / apartment,1
133342,N,,Y,House / apartment,1
409304,Y,14.0,N,House / apartment,3
344365,Y,7.0,Y,House / apartment,2
161697,Y,0.0,Y,House / apartment,2
208078,N,,N,Rented apartment,2
430933,N,,N,House / apartment,3
176023,Y,2.0,N,House / apartment,2
452726,N,,N,House / apartment,2
343778,Y,4.0,Y,House / apartment,2
355288,N,,Y,House / apartment,2
426788,N,,Y,House / apartment,2
384766,N,,N,With parents,2
373637,N,,Y,House / apartment,2
399252,N,,Y,House / apartment,3
253814,N,,Y,House / apartment,2
452579,Y,28.0,Y,Co-op apartment,2
271794,N,,N,Municipal apartment,2
164214,N,,Y,House / apartment,2
302918,N,,Y,House / apartment,1
355721,N,,Y,House / apartment,3
182391,Y,14.0,Y,House / apartment,2
309832,Y,9.0,N,Co-op apartment,2
114862,Y,9.0,Y,House / apartment,2
253572,N,,N,Rented apartment,2
259349,N,,Y,House / apartment,1
125782,N,,Y,With parents,2
216313,N,,N,House / apartment,2
250689,N,,Y,House / apartment,2
401227,N,,N,Municipal apartment,2
321282,N,,N,House / apartment,1
169711,Y,18.0,Y,House / apartment,2
279323,N,,N,House / apartment,2
116554,Y,7.0,Y,House / apartment,2
250160,Y,7.0,N,With parents,2
248280,N,,Y,House / apartment,2
386327,N,,Y,House / apartment,2
445980,Y,19.0,Y,House / apartment,2
238726,N,,Y,House / apartment,2
115562,Y,7.0,Y,House / apartment,2
447712,N,,Y,House / apartment,2
150895,N,,N,Municipal apartment,2
244161,Y,1.0,N,House / apartment,1
337346,Y,10.0,Y,House / apartment,2
441556,Y,13.0,Y,House / apartment,2
205562,Y,9.0,Y,House / apartment,2
257237,N,,Y,House / apartment,2
258780,Y,2.0,N,House / apartment,2
266798,N,,Y,House / apartment,2
273488,Y,12.0,Y,House / apartment,3
191815,N,,N,House / apartment,3
254623,N,,Y,House / apartment,2
432361,Y,4.0,Y,House / apartment,2
178365,Y,10.0,N,House / apartment,2
187436,N,,Y,House / apartment,2
171059,N,,Y,House / apartment,3
272017,N,,N,House / apartment,1
344888,N,,Y,House / apartment,2
332689,Y,0.0,Y,House / apartment,2
110312,N,,N,Municipal apartment,1
448894,N,,N,Municipal apartment,2
128669,N,,Y,House / apartment,2
256974,N,,Y,House / apartment,3
254233,Y,18.0,Y,Municipal apartment,3
343210,N,,Y,House / apartment,2
291834,N,,Y,House / apartment,2
316746,Y,7.0,Y,House / apartment,2
108398,Y,20.0,Y,House / apartment,3
153222,N,,Y,House / apartment,2
235847,N,,Y,House / apartment,2
252943,Y,12.0,Y,House / apartment,2
400125,N,,Y,House / apartment,2
432657,N,,Y,House / apartment,2
135295,Y,4.0,Y,House / apartment,3
176613,N,,Y,House / apartment,2
336533,Y,4.0,Y,House / apartment,2
451878,N,,Y,House / apartment,2
324330,Y,11.0,Y,Co-op apartment,2
191778,Y,1.0,Y,House / apartment,1
232395,N,,Y,House / apartment,2
203465,N,,Y,House / apartment,2
230871,N,,N,House / apartment,1
444094,N,,N,House / apartment,2
419253,N,,Y,House / apartment,2
326504,N,,Y,House / apartment,2
308658,N,,Y,House / apartment,2
141715,N,,Y,House / apartment,3
121763,N,,Y,House / apartment,2
296275,Y,8.0,Y,House / apartment,2
212475,N,,Y,House / apartment,3
234023,N,,Y,House / apartment,1
365721,N,,Y,House / apartment,1
362279,N,,Y,House / apartment,2
359024,N,,Y,House / apartment,2
364412,Y,15.0,Y,House / apartment,2
286366,Y,13.0,N,House / apartment,2
347095,Y,7.0,Y,House / apartment,2
382516,Y,18.0,Y,House / apartment,2
273039,N,,N,House / apartment,3
422981,Y,13.0,Y,House / apartment,2
141595,N,,Y,Municipal apartment,3
381331,N,,Y,House / apartment,2
254499,N,,Y,House / apartment,2
302768,N,,Y,House / apartment,2
171755,N,,Y,House / apartment,2
197818,N,,Y,House / apartment,3
378860,N,,Y,House / apartment,2
133011,Y,11.0,N,House / apartment,2
123936,N,,Y,House / apartment,2
120483,N,,N,House / apartment,2
130192,Y,3.0,Y,House / apartment,2
182270,Y,6.0,N,House / apartment,2
179629,Y,11.0,Y,With parents,3
257370,Y,3.0,Y,House / apartment,2
389676,N,,N,House / apartment,2
133310,N,,Y,House / apartment,2
379958,Y,16.0,Y,Municipal apartment,3
266634,Y,3.0,Y,House / apartment,2
267485,N,,Y,House / apartment,2
377535,N,,Y,House / apartment,1
176569,N,,Y,With parents,2
235721,N,,N,Office apartment,2
104680,N,,Y,House / apartment,2
328184,N,,Y,House / apartment,2
272219,N,,Y,House / apartment,1
250770,N,,Y,House / apartment,3
153005,N,,N,House / apartment,1
280255,N,,Y,House / apartment,2
410642,Y,4.0,Y,House / apartment,2
395713,N,,N,House / apartment,2
363237,N,,N,Municipal apartment,2
190146,N,,N,House / apartment,2
215055,N,,Y,House / apartment,2
291073,N,,Y,House / apartment,2
200129,Y,7.0,Y,House / apartment,2
321818,N,,N,House / apartment,2
292368,N,,N,House / apartment,2
371478,N,,N,With parents,2
280423,N,,N,House / apartment,2
101503,N,,Y,House / apartment,2
288832,N,,Y,House / apartment,2
211622,N,,Y,House / apartment,2
325442,Y,8.0,Y,House / apartment,2
352871,Y,15.0,N,House / apartment,2
412161,N,,Y,House / apartment,2
153974,Y,20.0,Y,House / apartment,2
266239,Y,4.0,N,House / apartment,2
307213,N,,Y,House / apartment,2
173179,Y,9.0,Y,House / apartment,2
345003,N,,Y,House / apartment,2
118273,N,,Y,House / apartment,1
313272,N,,Y,House / apartment,2
256840,N,,Y,House / apartment,3
353758,N,,Y,House / apartment,1
193084,N,,Y,Municipal apartment,2
326109,N,,Y,House / apartment,2
189085,N,,N,House / apartment,2
375184,N,,Y,House / apartment,2
133064,N,,N,House / apartment,2
159663,N,,Y,House / apartment,2
183706,N,,Y,House / apartment,1
171141,Y,9.0,Y,House / apartment,2
201494,N,,N,House / apartment,2
187206,N,,N,House / apartment,3
226412,Y,1.0,Y,House / apartment,1
129320,Y,6.0,Y,Rented apartment,3
149920,Y,4.0,N,House / apartment,2
128017,N,,Y,House / apartment,2
188426,Y,13.0,Y,House / apartment,2
293261,Y,9.0,N,With parents,2
149447,Y,14.0,Y,House / apartment,2
391817,N,,N,House / apartment,2
298939,N,,Y,House / apartment,2
272471,Y,13.0,Y,House / apartment,2
209902,N,,Y,House / apartment,2
302275,N,,Y,House / apartment,2
267104,N,,Y,House / apartment,2
197003,N,,N,House / apartment,2
270986,Y,8.0,Y,House / apartment,1
131445,Y,16.0,Y,House / apartment,2
136480,N,,Y,House / apartment,2
222005,Y,20.0,Y,House / apartment,3
448641,Y,3.0,Y,House / apartment,2
198661,Y,64.0,Y,House / apartment,2
113079,N,,Y,House / apartment,2
260603,N,,Y,House / apartment,1
138685,N,,N,House / apartment,2
175976,N,,N,House / apartment,2
213278,N,,Y,House / apartment,2
224636,Y,15.0,Y,House / apartment,2
402946,N,,Y,House / apartment,2
391533,N,,N,Rented apartment,3
176141,N,,Y,House / apartment,2
115109,N,,Y,House / apartment,2
182943,N,,N,House / apartment,2
255548,Y,33.0,N,House / apartment,3
409421,N,,N,House / apartment,2
396480,N,,N,House / apartment,2
181680,N,,N,House / apartment,2
274148,N,,N,With parents,2
169855,N,,N,With parents,2
353116,Y,9.0,Y,House / apartment,2
280506,N,,Y,House / apartment,2
428306,N,,Y,House / apartment,2
160988,N,,Y,House / apartment,2
194009,N,,N,House / apartment,2
444039,Y,10.0,Y,House / apartment,2
110342,N,,N,House / apartment,2
237335,N,,Y,House / apartment,2
130418,N,,Y,House / apartment,2
341676,N,,Y,House / apartment,2
366938,N,,Y,House / apartment,2
212549,Y,9.0,Y,House / apartment,2
443421,N,,N,House / apartment,2
387748,Y,2.0,N,House / apartment,1
316004,N,,Y,House / apartment,2
450444,N,,Y,House / apartment,2
393874,N,,Y,House / apartment,3
391215,N,,Y,House / apartment,2
363139,Y,10.0,N,House / apartment,2
204358,N,,Y,House / apartment,2
201448,N,,N,House / apartment,3
296867,N,,N,With parents,3
339564,N,,Y,House / apartment,1
156749,N,,N,Municipal apartment,2
103318,N,,Y,House / apartment,1
207448,Y,7.0,Y,House / apartment,2
352169,N,,Y,House / apartment,2
315588,N,,Y,House / apartment,2
306432,Y,30.0,Y,House / apartment,2
425417,N,,Y,House / apartment,2
401739,Y,4.0,N,House / apartment,2
311553,N,,N,With parents,3
303784,N,,Y,House / apartment,3
255496,Y,12.0,Y,House / apartment,3
169721,N,,N,House / apartment,3
406413,N,,Y,House / apartment,2
298857,Y,8.0,N,House / apartment,2
212738,N,,N,House / apartment,2
414513,N,,Y,House / apartment,2
330424,Y,4.0,Y,Rented apartment,2
372465,N,,Y,House / apartment,2
345624,N,,Y,House / apartment,2
166892,N,,N,House / apartment,2
196804,Y,8.0,N,With parents,2
381933,Y,11.0,N,House / apartment,3
271488,Y,10.0,Y,House / apartment,3
172364,N,,Y,House / apartment,1
401426,Y,19.0,N,House / apartment,2
317178,Y,1.0,N,House / apartment,2
451151,N,,Y,House / apartment,2
235000,N,,Y,House / apartment,1
415272,N,,Y,House / apartment,1
170034,N,,Y,House / apartment,2
190749,Y,15.0,Y,House / apartment,2
223370,Y,17.0,Y,House / apartment,2
395824,N,,N,House / apartment,2
441116,Y,15.0,Y,House / apartment,2
379672,N,,Y,House / apartment,2
413336,N,,N,Rented apartment,2
184569,N,,Y,House / apartment,2
358747,N,,Y,Rented apartment,2
432450,N,,Y,House / apartment,2
362156,N,,N,House / apartment,2
151998,N,,Y,House / apartment,2
271614,N,,Y,House / apartment,2
322553,N,,Y,House / apartment,2
450676,N,,N,House / apartment,2
171929,Y,14.0,Y,House / apartment,2
454383,N,,N,Municipal apartment,1
265171,N,,N,House / apartment,2
282911,N,,Y,House / apartment,2
204567,N,,N,House / apartment,2
405061,Y,9.0,Y,House / apartment,2
157014,N,,N,Municipal apartment,1
184433,Y,2.0,Y,House / apartment,2
222985,N,,Y,House / apartment,3
143507,N,,Y,House / apartment,2
416637,Y,14.0,Y,House / apartment,2
