SK_ID_CURR,TARGET_CREDIT_LIMIT
346722,38975.16
358173,63098.87
191431,20082.29
382921,59350.85
286633,31346.97
128561,10252.08
155315,32882.64
277139,20264.92
153602,86796.54
376798,38000.92
255951,53204.18
355110,29239.2
282370,40241.41
385213,34583.91
447187,50824.43
286409,25579.84
300909,68025.47
307445,12947.27
184090,98612.34
285542,31370.26
379544,56900.0
221042,20975.77
137978,66390.8
383902,43508.04
309391,56697.2
335980,36568.44
214209,25119.56
307547,19463.09
294770,70843.32
287484,12856.49
214082,33493.59
319725,25720.49
355356,26543.55
420334,69822.95
345106,81650.19
290772,84140.05
381063,20279.41
218056,13028.79
335315,37743.65
256008,44024.22
140630,31248.19
290280,30970.87
334530,66206.8
443761,25803.4
144552,22542.58
230960,166986.26
327586,100200.96
244945,24293.64
164520,16688.42
282325,47830.5
356599,24632.05
323495,48088.33
369952,80644.17
265633,26951.8
101176,53988.4
189816,64530.93
426485,34895.39
308107,38410.02
272976,40415.29
190645,26008.09
210154,34430.69
247318,22796.5
382514,110388.07
210721,28547.88
155360,25800.5
301514,107015.4
388073,39146.19
343680,51097.33
116178,40357.34
184625,60305.09
150958,161154.04
285966,41722.26
369963,120907.97
390132,15235.91
262356,105343.29
320238,70433.96
191589,51008.76
411055,42551.51
308933,58851.38
346375,68221.34
140347,41121.14
313865,22098.19
394613,43879.17
294534,26884.58
292769,32871.02
322686,90103.07
398039,51253.85
448423,52223.59
433706,45685.94
355795,22449.27
200480,23747.92
194661,74952.39
151087,21896.37
268741,38933.94
118286,22060.28
311947,47358.78
413391,27021.67
341008,29518.78
185143,85101.35
256160,48223.57
104234,105367.69
170103,40626.39
282792,116567.18
395054,72839.36
201132,33474.18
233252,99255.77
198453,50620.8
271820,30198.73
360500,24013.01
246528,41803.63
412102,31801.64
335860,73712.58
227342,15540.96
399550,133348.54
254457,37051.41
155867,29336.08
308648,73533.13
285626,29369.53
103017,23381.01
108050,47335.31
292688,43380.14
161299,64857.4
239836,30598.42
108598,78162.48
324233,84938.47
373687,59207.11
267339,74710.0
152665,48052.92
273599,49166.74
200287,55255.52
174482,117293.86
312622,54336.2
210611,18882.35
195386,58534.61
286139,159675.83
213250,90540.21
409521,21172.79
308105,29738.5
182094,37589.68
311732,65560.52
195581,43482.52
248680,26717.88
438432,63279.5
452677,56043.0
142155,57310.29
349681,32757.75
343378,23179.66
338191,47919.3
449204,84130.93
110743,21496.86
135995,129752.09
376796,53043.3
367046,31980.78
343589,10523.66
363088,82541.88
419102,51577.09
142033,74699.02
176092,35784.53
249572,181925.62
319468,142204.89
369438,46086.8
257606,54461.82
210465,59704.18
418878,43970.51
145020,54017.18
266501,73599.76
248333,16101.19
422700,102052.78
252512,28755.14
425530,175668.38
215868,160491.85
445987,33136.16
248893,22415.41
408222,62789.21
448250,47115.23
389525,32490.22
374151,51489.31
267624,44284.06
456188,14080.54
158343,135683.24
174441,147309.27
363803,134936.27
366046,32035.56
111453,23778.04
424460,17390.68
383597,58018.75
170312,68319.36
318301,139062.06
262464,31990.73
287700,18386.65
364696,89280.16
155773,50756.07
298336,38526.51
251914,58528.91
329322,92317.82
339668,63152.1
298181,58650.0
181700,68725.81
190609,33806.17
337400,49781.76
137717,40851.25
327432,32152.1
405039,46786.71
194221,41911.77
289610,67342.97
380367,38053.52
249152,51742.05
381534,22542.43
337742,37511.38
276227,28069.76
396981,37196.69
223352,91630.69
152708,90526.78
384457,25825.25
453413,29753.1
271747,63556.09
278478,12231.58
204619,20745.75
295569,46683.82
288648,35559.34
372205,95661.26
101460,31317.52
452793,19571.23
263843,41604.98
329192,7133.3
446589,27904.18
182857,56278.16
269178,10479.38
167699,38381.23
198683,61588.25
246278,53050.24
179571,144419.93
416670,40919.69
372515,44201.6
365098,70551.09
273735,47362.14
183099,44170.95
239921,86475.39
216766,77378.94
101468,46407.92
243464,21122.98
262518,41188.73
392890,88499.17
231441,75056.58
138599,41622.97
238837,22929.17
326261,54933.71
335745,33785.28
220310,43553.85
434397,117848.75
122660,40318.42
258457,53693.87
114465,58381.38
393137,26342.0
151457,52965.47
454866,63767.59
108912,29529.46
246098,23159.37
323028,48224.66
437937,16516.88
329001,21368.08
433215,28222.13
339792,84648.39
152899,17225.18
439932,54870.15
395853,37564.01
316873,28549.92
415298,160652.5
255129,13052.55
292664,5579.86
219002,35578.43
160130,47326.34
455316,26437.2
425476,40555.0
221824,65949.12
450160,19250.86
137963,112758.82
439704,34164.13
181980,81947.71
126922,35323.57
124524,23165.31
118660,34770.26
273263,63199.6
154179,35992.1
218463,19432.8
260063,28389.59
362250,26370.55
237918,100052.81
319786,48056.05
362977,96969.95
206526,33320.66
240568,101036.44
193473,40561.42
327775,36746.06
396361,63753.61
132891,65615.26
417082,29728.95
210867,23353.43
366556,122969.72
129043,45811.55
355885,42240.09
174342,84583.8
115929,46426.74
123617,50895.93
219956,7774.67
201213,33400.24
184957,76094.11
179865,26963.76
363505,37378.83
347559,33236.17
123288,76772.91
185258,45984.64
416030,19585.6
449651,33538.52
368761,56123.86
110157,79294.14
263809,46744.15
282303,64392.99
243198,42638.68
169286,43784.94
264749,89109.49
300624,72405.48
120994,54268.35
404623,34028.31
233592,93694.44
298538,41534.18
182602,53048.1
419886,41191.52
319245,38477.74
331922,63276.68
311068,41524.26
263649,11272.29
256651,41919.56
333092,15504.56
191377,100832.16
279196,35550.81
190410,25649.91
194160,29063.39
165610,118872.15
256867,34237.4
281693,28588.96
124348,66462.81
165494,18400.4
131579,48888.91
439636,77875.11
296212,13209.25
311781,68276.57
150689,39217.95
183945,33770.35
436573,60717.99
411628,48482.62
450183,29606.57
270793,141333.95
280871,59377.36
413807,50865.63
240227,39633.86
410204,65898.18
412852,62736.02
419526,65614.19
445097,79607.8
401236,51784.08
207398,73821.34
227357,19813.86
159857,33216.69
184174,51375.8
161329,30887.12
354313,28462.27
276957,38697.3
229152,226512.01
169099,21098.84
197119,94660.16
344125,68820.46
315225,111935.49
166650,79290.52
154226,82768.18
163478,47212.51
150508,24802.5
115398,30263.64
187636,84543.23
305281,12687.73
441548,13735.15
302805,170816.81
392636,40346.2
236403,55224.82
313127,2626.57
415766,72679.05
368352,47990.55
247871,29508.63
160211,39200.24
237811,30949.08
184353,88276.39
168832,43576.5
219676,61404.54
333660,93210.68
158086,20446.13
444851,21574.56
309631,40694.38
149309,67934.46
255031,43885.86
361173,12843.45
236618,37676.04
219443,45308.4
220996,36871.44
207500,49706.87
126293,35910.12
400222,105202.96
153723,36883.75
421206,205253.74
106321,28609.82
329259,34800.43
161826,57346.7
191660,114722.58
127640,43288.06
284566,35489.79
426923,32537.82
109643,102318.94
347856,53025.93
292379,12522.55
402174,63983.09
423115,37684.19
348676,46417.55
218171,37054.59
214341,100419.46
201693,33149.34
336756,28350.04
328911,30622.98
274416,53071.61
203345,41945.24
215663,63401.23
306983,59923.9
354579,48146.68
276791,30863.21
114556,28847.37
131944,25337.87
366736,35461.54
419078,28984.24
184204,105411.9
405987,77659.88
329662,31597.84
271040,63385.96
227567,39450.68
235952,253730.9
351203,122028.99
420817,32486.49
426011,64598.16
292526,29146.02
393462,57558.06
433943,128203.21
392193,54354.77
184265,18950.77
229142,25766.03
184197,63441.48
333731,26617.44
361787,47408.2
373708,22504.83
419957,28573.37
133803,45660.39
367214,54416.59
151631,18284.3
243870,26643.35
116358,37849.87
178103,52987.53
106475,102626.98
384669,56074.08
232746,210262.72
417361,78665.91
144797,34537.27
192282,112505.45
245276,12232.8
366758,118888.36
194528,87854.9
107435,52217.83
401317,14676.53
191556,62626.05
292794,65737.83
147733,36022.34
298964,14658.68
326187,64584.4
414440,47727.38
444775,21656.25
290224,67975.9
118668,33344.67
282058,68690.58
443482,19168.58
166325,79158.23
161381,31119.54
218961,18176.3
287075,24236.91
121892,66503.36
242282,40556.91
411757,28910.01
437361,149328.99
292196,27219.15
129409,60742.82
157828,62630.67
178420,86151.38
338631,55503.1
431685,114657.63
271482,230368.83
102546,27467.74
258941,18738.78
344737,84562.92
136794,39501.93
299984,25386.56
446785,20323.13
259133,39042.39
422693,36316.38
311312,15566.12
259045,165211.3
331836,54671.44
345064,30125.39
357169,44638.13
104164,29306.52
187789,79205.06
448485,50824.24
362877,99622.05
424242,100376.45
434528,19185.07
403991,78311.74
113686,19904.19
431493,47056.8
236575,45417.0
296698,78554.14
154111,41227.27
287257,34769.66
304348,28465.08
219210,21398.04
293649,52626.7
244677,81703.98
348664,41376.6
454513,94025.65
407547,72673.84
240253,73624.72
414438,23943.56
389610,40210.07
316911,26127.53
158938,27544.11
293517,44497.8
188410,106469.67
346023,70017.21
162788,38853.45
208244,20925.91
188446,38398.38
189950,49438.71
284426,20031.15
205755,31749.24
218005,49320.96
189350,10312.95
138622,15746.02
139356,50421.66
100481,122208.24
170320,49855.38
295731,49441.52
108174,68367.09
229209,8801.87
437249,39264.06
416079,39896.7
126583,36830.74
261061,19647.51
444057,19395.48
241986,50876.66
443489,69478.29
121906,91037.09
453223,92075.53
246950,71361.57
268891,48770.77
431981,100115.3
149371,79627.56
447923,31341.08
439403,25189.0
312960,30531.56
158053,41201.91
387713,120861.42
264622,24376.2
404746,39983.3
404840,31068.9
309687,64057.02
269552,27291.37
242234,48129.6
161633,11825.6
402936,193929.56
380872,47660.2
109174,68894.57
378082,114209.86
162296,55980.24
447533,79962.03
280677,50835.34
314829,79784.26
116145,71643.88
284968,65428.67
222553,104583.55
187815,42346.64
137879,32787.29
450612,32214.92
418313,70992.97
438622,48645.37
380896,164085.5
209320,13500.51
297299,52885.41
355319,39368.46
367633,58153.0
134368,43368.45
445673,32056.33
241710,80800.48
308505,10129.43
273727,108544.81
297052,79739.4
269800,38262.2
102683,37318.8
177871,61133.84
199643,41813.13
302590,56220.27
320419,61547.38
425221,105238.08
449510,45310.55
200001,94868.75
222466,23324.55
249071,42289.96
242221,125335.44
173186,41603.08
163715,62659.4
142109,45144.76
136459,102458.36
342524,18236.36
224314,15127.27
220268,207120.44
229245,31784.92
248404,61675.31
425762,31400.28
433317,68487.27
321981,60818.23
158341,25687.4
150567,39050.37
108612,51408.58
356589,57426.9
187387,143349.21
417205,17417.72
292396,12258.94
280441,18541.64
433533,37797.33
184862,56413.34
157800,27830.79
447573,102087.3
292404,32839.1
153686,33303.19
170622,48253.91
340993,51050.57
378776,66507.76
262026,20191.47
423164,133820.56
122357,43457.78
420646,48342.26
324663,17490.08
347973,36487.23
352177,40394.94
131348,28174.14
120395,86772.94
382306,27031.22
162241,45841.13
164741,82435.05
436015,19077.16
183829,34484.68
278766,59186.54
109229,39263.59
173844,77883.24
446912,69362.88
290574,111402.88
383937,16928.64
357844,36495.2
370611,23607.3
420368,21645.09
395874,46724.21
421099,75220.4
224583,40518.52
202970,66786.2
185612,47240.6
442025,72085.35
222643,33458.35
131168,318486.54
256121,23550.71
279867,62449.96
287545,58132.34
157911,191471.92
426963,34742.77
352624,76214.55
226095,16239.59
395288,64365.74
284040,59244.34
107408,26064.74
100698,85403.61
443461,59116.55
236796,56879.58
437483,43052.68
369700,49725.76
273393,28371.43
359987,60415.1
250368,65859.0
285218,57048.09
229358,23559.99
427534,44103.7
170212,27266.28
102461,49901.08
140073,30917.49
195061,20707.46
333252,74410.87
414523,59308.06
340400,74325.8
440659,28575.91
309413,48801.61
273490,47187.25
248707,52167.94
366673,72855.3
270217,38976.51
348832,59447.28
381006,40411.25
382148,76857.08
128453,15974.92
264674,9237.62
176928,60224.86
204010,97667.38
259232,93723.38
203664,16656.4
300200,41881.29
103219,24766.96
383596,15416.14
298224,50880.49
397087,82837.52
301994,51643.31
222649,19355.06
135721,40565.11
234299,53338.69
324447,47222.68
226133,19601.7
230266,37030.72
155096,52244.2
219978,65388.55
425278,30923.21
177673,37665.94
116822,13864.33
158482,38523.99
296609,54301.76
104262,38367.11
363129,11462.8
167160,87508.32
271468,30630.19
105868,42884.66
333290,40138.77
163760,102506.69
230563,64456.06
133342,84637.77
409304,33563.24
344365,122493.77
161697,42349.77
208078,59081.34
430933,26804.75
176023,156307.64
452726,58825.59
343778,43909.39
355288,23407.2
426788,26471.97
384766,30662.8
373637,43563.74
399252,34920.33
253814,30665.26
452579,73398.69
271794,30135.9
164214,53186.18
302918,86281.9
355721,22883.1
182391,23601.31
309832,37409.0
114862,85136.1
253572,41367.67
259349,83774.78
125782,57789.25
216313,60764.68
250689,19578.47
401227,25298.28
321282,108236.76
169711,39963.47
279323,28387.35
116554,52066.51
250160,69376.9
248280,51720.41
386327,23985.14
445980,71150.76
238726,17352.62
115562,14084.09
447712,23785.0
150895,43417.26
244161,87645.28
337346,76374.3
441556,77274.56
205562,82791.15
257237,20157.44
258780,37350.6
266798,35398.84
273488,31615.05
191815,33106.28
254623,24873.57
432361,29144.92
178365,198713.09
187436,76813.5
171059,56395.61
272017,80054.84
344888,55875.98
332689,92365.24
110312,66697.96
448894,28862.45
128669,59084.32
256974,15395.15
254233,50844.8
343210,21485.84
291834,36229.46
316746,26322.57
108398,35296.52
153222,31534.21
235847,69538.46
252943,52411.91
400125,34869.0
432657,43473.88
135295,65578.28
176613,31057.26
336533,40740.75
451878,34816.03
324330,143071.58
191778,264523.38
232395,51961.96
203465,38329.33
230871,78501.03
444094,40398.79
419253,31104.54
326504,14076.55
308658,26330.79
141715,39286.35
121763,41313.69
296275,24100.67
212475,31755.9
234023,117160.53
365721,74423.88
362279,64142.91
359024,27779.53
364412,43723.21
286366,16957.73
347095,102121.17
382516,93726.13
273039,12438.36
422981,61380.29
141595,77201.01
381331,22410.15
254499,47490.41
302768,39891.44
171755,39897.95
197818,118397.77
378860,34584.09
133011,11378.0
123936,51902.25
120483,52630.25
130192,48994.53
182270,39915.7
179629,43265.36
257370,56470.18
389676,47812.39
133310,79552.34
379958,23236.13
266634,36438.07
267485,58473.58
377535,117959.15
176569,47884.4
235721,46848.52
104680,19467.21
328184,38834.12
272219,113749.96
250770,20139.21
153005,45248.72
280255,82616.65
410642,57600.69
395713,19607.3
363237,64487.42
190146,23694.63
215055,42380.52
291073,51806.31
200129,44125.41
321818,38421.4
292368,24855.12
371478,48003.11
280423,16696.8
101503,33749.06
288832,55775.5
211622,19236.83
325442,50324.51
352871,20535.07
412161,15262.57
153974,41482.14
266239,88263.81
307213,27421.35
173179,32580.21
345003,48151.33
118273,55018.47
313272,59285.08
256840,28301.25
353758,139626.5
193084,17133.84
326109,38311.94
189085,13791.97
375184,28678.43
133064,41457.51
159663,27898.59
183706,62456.94
171141,99402.77
201494,12782.79
187206,20994.27
226412,177247.75
129320,83099.06
149920,53472.69
128017,69709.77
188426,96480.69
293261,21432.05
149447,34312.68
391817,24321.81
298939,19346.75
272471,92636.76
209902,20223.39
302275,41117.08
267104,16298.74
197003,82583.27
270986,119961.62
131445,97463.88
136480,37422.8
222005,36806.64
448641,121289.3
198661,46582.07
113079,98599.57
260603,101497.25
138685,34642.34
175976,22476.37
213278,70952.56
224636,59962.64
402946,51987.38
391533,64972.59
176141,24011.67
115109,44697.36
182943,33248.72
255548,79509.01
409421,25596.1
396480,18934.33
181680,35523.46
274148,37961.58
169855,41739.06
353116,61511.2
280506,27663.9
428306,35953.21
160988,44366.62
194009,13770.16
444039,63484.96
110342,42350.57
237335,71023.62
130418,33278.34
341676,67444.64
366938,49395.45
212549,39360.86
443421,59768.39
387748,46058.06
316004,31231.19
450444,87293.58
393874,29029.38
391215,66273.96
363139,57497.91
204358,22882.06
201448,42709.14
296867,34462.46
339564,93689.1
156749,11221.63
103318,154705.19
207448,36806.64
352169,21833.87
315588,49069.0
306432,9846.3
425417,12895.63
401739,42276.01
311553,33500.38
303784,40012.57
255496,77341.11
169721,25754.58
406413,81088.28
298857,75640.27
212738,21890.35
414513,59388.82
330424,126461.35
372465,104459.85
345624,17527.47
166892,35588.67
196804,56002.56
381933,47259.75
271488,36389.53
172364,15993.27
401426,42910.14
317178,37511.43
451151,143172.95
235000,93445.72
415272,160686.02
170034,35524.71
190749,28042.69
223370,55366.43
395824,94747.04
441116,54440.47
379672,21330.05
413336,29047.31
184569,29867.89
358747,67727.04
432450,39993.45
362156,31905.92
151998,22184.0
271614,20741.83
322553,58921.64
450676,42122.54
171929,61794.26
454383,66764.22
265171,51858.11
282911,19277.74
204567,100630.32
405061,64586.66
157014,70079.1
184433,40406.78
222985,23872.69
143507,33263.64
416637,58057.32
295587,59308.0
405730,6149.48
374672,75430.52
346417,35596.8
411798,62873.19
382713,51747.98
281440,69669.65
435990,54768.62
303129,60796.82
154223,38386.78
223657,54910.25
266188,20184.9
412670,49433.29
396333,8602.18
435580,32794.17
406476,20941.04
100648,24322.46
165517,44152.1
388869,39386.08
325487,55748.37
419867,30189.29
114377,80369.82
229792,28834.61
181349,54278.38
226799,94791.89
290712,39684.64
370755,53416.37
160314,21873.3
367585,12779.96
305152,52979.71
210045,20591.31
133827,111288.45
412096,40932.86
284878,33589.88
312526,61051.1
319324,35699.93
222519,74055.66
424587,21513.99
350769,40997.83
390576,107785.95
212683,53392.94
100196,50903.76
449666,62544.87
132403,60372.1
261441,71890.36
253017,38164.21
379863,76221.62
106685,82061.94
397999,74288.52
206272,75160.87
252201,46861.47
397649,24952.29
219274,20300.78
275919,103199.15
112001,75393.51
395842,80037.68
446164,27734.19
359177,41141.46
279918,19710.47
194438,30938.91
364968,63156.62
253781,42953.54
349577,49117.08
160283,51953.01
302692,70521.01
304075,101784.65
263450,54955.89
260326,110741.72
156297,68697.77
149103,118334.37
454504,65305.5
138544,91218.05
406470,40705.03
279352,25406.66
336551,64543.46
193442,19591.56
255913,114541.3
313687,38594.01
424617,62670.35
452543,50074.04
384948,41163.21
373670,91922.84
386215,80595.35
376192,99819.29
326615,66788.31
331947,33705.01
434124,46054.01
159546,51290.18
285250,66373.12
435273,55941.04
251561,43849.67
198995,68595.3
370952,11844.92
300798,19466.08
280721,48751.78
242183,19882.91
452583,17472.8
159123,34481.89
331655,16160.74
292061,6439.72
443143,17061.57
139470,30120.16
152968,209129.62
243086,120930.69
280592,32627.75
250003,59243.4
311756,16243.93
299231,51631.26
252479,32686.52
201583,37588.78
156221,32071.82
296078,34142.78
377004,119549.96
435441,59606.88
135952,35855.97
211833,28945.11
334706,89055.1
432262,36758.28
357374,31459.9
164022,50988.67
189039,16338.84
409290,32182.02
140621,38448.16
285994,65700.52
392719,56863.5
223678,23218.52
113628,26308.19
276322,63239.13
152955,45580.63
150121,80157.5
195657,72711.4
369571,26514.64
276547,26489.72
349644,41888.49
355318,31493.06
307076,31416.32
166229,8115.59
383952,100503.49
274932,44098.76
443881,68350.68
393200,47061.89
453324,47872.08
372127,57222.41
103677,29752.45
436217,31862.11
123013,100118.0
251352,86203.12
185516,39235.73
321501,16869.77
336770,33029.82
163108,57248.7
262547,33902.31
211198,26001.29
405054,106698.81
129842,82400.98
192915,52700.79
271019,59647.45
188132,19355.97
153993,25705.52
444040,98028.71
431234,58186.95
314937,44491.42
334547,21925.97
139923,40154.41
308444,26182.67
372386,80742.75
108389,39183.54
296742,43048.66
152033,49825.58
266287,26068.2
203429,47429.03
407983,82563.42
130656,81097.61
125207,78166.56
249132,44459.95
294916,22571.31
330612,105474.17
239166,26525.43
284267,33062.77
392058,59013.45
155625,39144.98
402289,31730.2
247483,66487.94
108653,34066.8
143989,54859.6
395855,34788.36
453123,66053.48
159247,50534.19
153415,12669.46
157352,30416.8
100060,36163.77
368091,18868.92
319676,92485.53
342629,39175.5
447022,33863.48
345038,64723.8
175268,22882.26
439382,20167.9
378459,85298.79
388548,37271.15
278552,45827.46
409667,10603.19
414788,48321.91
244404,64054.08
176168,25848.27
341892,22866.08
139419,53230.66
397400,73814.47
116725,94199.26
410352,27855.91
339531,46110.23
452628,100757.65
296265,84003.55
253156,64616.13
235414,13349.49
202388,76819.64
415050,43670.32
273120,69504.01
142235,58047.28
109013,59968.45
165499,20185.81
297624,25276.46
253143,19792.28
288271,55580.55
228500,50442.47
442744,20350.34
432400,105416.38
381999,27719.88
195913,120770.89
127252,70104.37
245756,20455.23
163997,49044.81
280221,54337.35
221538,50362.97
216715,35093.49
257480,16193.67
127341,45201.23
146450,91296.67
317092,25297.18
330196,10079.13
306098,26695.69
222660,43647.08
368461,16563.23
317527,16434.59
416660,41632.77
279931,63762.28
257394,31690.72
183458,54244.42
145977,43061.57
385349,29091.05
419080,17989.61
105759,26440.67
322588,41769.98
355451,34881.43
225252,45087.1
226211,34517.68
230538,8758.13
224317,42958.49
150487,20685.24
144789,93083.78
277978,34615.06
453982,39081.4
192287,19562.02
237682,44969.14
216073,28173.21
340770,37249.16
326503,58968.72
218977,38500.94
283075,90953.49
179064,50553.13
185302,58775.06
451451,21125.87
388871,32087.58
402871,37026.2
102747,10929.36
102219,32231.33
330553,128110.76
204705,118422.09
207604,69656.67
111831,45227.79
165095,17771.59
336324,64038.52
390370,16635.04
229490,55827.25
292795,34734.75
359770,57454.29
404452,14254.8
204981,63353.51
426781,61324.84
334156,27239.05
434894,66606.69
207019,52009.7
186263,45839.91
291195,77221.06
434783,70346.47
162889,17055.69
440893,118404.14
103599,49236.11
167216,22858.26
449163,68138.07
219699,48405.23
187891,27339.4
415688,38452.64
438426,21871.81
260870,101617.79
397678,27127.11
118134,121611.29
402139,73851.09
432776,20811.99
367454,61093.52
250068,86896.29
387796,31891.08
270749,30065.27
109547,77288.43
183727,41165.67
131200,45566.6
169918,39090.36
177172,79990.13
366217,33750.0
224399,41007.48
447462,60293.59
152476,27250.55
369206,60442.53
207925,20564.19
201504,49953.26
195266,36849.25
323004,45148.88
356984,35709.46
268471,96309.4
119602,115647.25
180468,80487.87
119010,28347.1
385916,110483.91
286901,35454.0
199156,18600.92
404455,42226.43
297407,117391.38
363947,39336.23
141417,123824.31
375782,57752.7
348433,56910.87
371510,64244.67
241878,16153.32
438680,25558.7
248014,55599.48
198701,35124.0
327755,45805.69
177457,48803.4
304051,45978.4
410207,31541.14
350351,27367.76
430710,59957.06
392278,56404.97
441893,45704.13
193503,33514.77
304284,20104.62
312808,33604.88
400085,22150.68
108472,15892.4
376622,86454.37
331979,26680.94
302322,60521.8
234041,54145.12
219888,22664.4
265876,12828.51
156712,109520.71
298595,34978.15
135842,67951.54
323179,35080.51
336058,87751.64
356291,70095.68
388501,47676.57
249405,42079.41
277095,71244.21
438460,64655.35
323024,117538.31
218535,19843.86
252305,62288.35
351657,43493.81
229203,34068.52
445706,58742.42
426139,40156.31
264016,56145.42
313793,69903.81
163752,87344.73
410722,141228.39
149519,34333.04
407140,48840.95
134075,77989.43
308441,28245.18
400102,35856.38
237300,56919.47
129672,64052.8
153795,30078.03
390500,99708.59
262020,40152.1
296512,33194.12
397459,42089.83
434434,84416.98
207457,55777.49
350675,61886.51
379946,50544.31
183623,43452.73
116453,93010.63
384035,9965.88
100930,26913.46
187294,43036.05
403239,36256.02
149297,101465.41
351279,60953.21
299016,22627.96
218163,31890.29
138000,26651.02
265578,22165.79
213118,39791.27
144418,66187.46
126201,39418.73
156801,21591.02
312145,30882.62
191587,76406.11
246790,33334.65
379725,42089.19
298121,55181.04
204441,187062.5
260744,76071.62
112444,73690.87
451251,71509.45
145079,86832.23
428858,59110.94
301864,15513.85
456231,14635.4
209421,46688.66
345040,39930.95
124114,46718.24
304852,55033.12
193364,44343.96
191652,67808.89
403752,16695.55
426669,53061.33
378905,39697.72
184457,85686.68
336638,106245.72
356492,107561.74
229287,57085.9
337061,26352.64
363369,15776.53
228504,40738.89
186482,39438.21
367503,25998.96
321366,77677.11
334051,79788.33
443551,50383.78
295217,208175.08
441629,51142.53
148266,25859.07
200217,68612.66
299101,40956.32
134897,95189.61
242727,14390.02
333681,57028.21
121740,46095.61
433061,37768.14
397812,74407.57
270649,17544.39
253644,49026.53
166500,63687.69
194091,31223.55
267593,61718.75
448454,67706.06
252525,44372.67
129879,20944.65
357419,23150.52
389003,214583.88
237633,137283.6
443030,90767.91
204524,45813.81
127734,59108.86
272843,57504.65
309958,102155.58
129417,74108.51
311887,49654.3
172165,18576.47
296868,15705.43
197838,42656.93
130547,192628.2
424793,51240.93
228762,95822.6
382790,22440.61
106516,34718.81
197982,39706.52
148797,55884.95
239215,25605.85
153694,69843.21
190958,20830.35
218668,91203.34
156713,69185.59
187645,55354.12
441768,85015.43
189393,8180.3
245386,26522.09
303285,26582.9
262177,53682.81
387938,28678.54
446305,27678.26
193903,34560.97
222350,64008.61
178489,87198.98
409781,23900.94
120573,24325.68
262892,54301.22
325094,57301.49
241897,26470.48
450022,30574.61
210677,19870.28
266356,81095.68
211912,63406.2
419184,59342.32
445477,92140.44
266821,22811.27
123511,55865.04
311806,94017.76
187511,6885.69
162259,62871.74
413726,69047.26
444533,51680.37
390562,64525.92
217870,55198.78
167955,31814.4
374317,42606.12
157732,136685.08
251326,32945.55
348903,32561.25
128689,111133.95
422452,44122.41
318673,52555.97
443781,40279.92
334020,36221.14
374385,20844.71
131468,22731.85
203912,29706.22
421004,8907.5
356616,16855.74
269980,24773.74
364316,28307.74
239699,149089.89
266608,63149.54
328849,38245.98
146944,61050.47
121975,56537.67
177715,34955.82
116583,25335.48
291488,94094.17
314128,26267.29
433044,58016.59
439066,61459.53
136632,63115.91
279253,27155.81
294868,19231.27
228857,64937.37
214606,118816.93
285640,33743.27
218495,51594.82
124987,54019.71
325870,56042.27
100443,35468.45
353567,43502.87
278380,22029.12
214170,35875.22
454356,21088.3
247001,93103.44
364717,73554.67
384747,51551.01
161046,81367.18
346516,68420.84
309762,60737.54
102559,109685.32
222820,69841.37
437458,26403.37
245525,109877.91
149441,35193.39
318542,37729.58
346984,45925.54
248248,75766.58
218836,14564.37
367987,189738.2
436552,41443.06
409324,32557.05
321955,24610.22
227682,45469.74
134858,19399.54
319782,68474.0
439188,79395.27
326963,28262.5
127605,99206.0
224492,9185.02
428268,25051.14
168805,53206.02
151236,49521.53
330882,38209.89
386823,17814.04
364664,69542.43
455497,11506.29
153494,97788.18
222791,47971.8
244588,118997.29
426455,95556.42
350864,73540.53
144973,63265.71
179648,40046.94
334319,59319.62
131216,44897.66
223846,26336.78
250011,21751.95
180175,124023.72
331993,23507.15
154834,29057.47
366628,60964.86
106738,46345.12
140715,83432.67
352397,32152.67
419457,33579.28
164270,82814.76
123519,31055.51
279666,42744.71
127772,53543.19
122620,15540.13
442845,26413.92
112836,134890.53
183831,14192.47
210968,16224.25
277502,23124.14
399885,38738.2
159077,33702.0
170352,45147.51
285465,13169.96
318685,47387.56
250595,30765.99
174997,63289.54
109018,20103.56
304533,12914.43
298476,29845.21
304276,33802.29
101163,58740.51
189695,93044.57
397528,65235.38
245058,95969.67
397172,66488.06
204458,20404.22
369176,138865.86
159029,123644.62
180605,9288.24
145622,59391.42
244384,124924.05
409101,66000.44
207053,38471.6
417978,66197.81
277186,59805.35
306500,10949.06
399574,88929.47
352824,66007.86
256038,14765.77
402104,81034.16
406110,84491.39
251619,16303.99
319616,34809.07
307855,19763.06
316475,56963.16
181999,19379.16
271062,64476.75
253274,58792.73
447021,29663.02
259433,81721.8
395207,47813.37
110660,40428.0
441040,57808.55
362198,29372.59
351926,23439.17
336348,39940.34
367872,22582.63
147089,34935.05
221478,42567.09
238820,40482.92
373570,58766.14
338401,40069.19
286508,59065.66
170432,22270.74
246252,34096.61
442343,22831.38
392842,67274.48
287910,45212.75
151377,308504.48
119098,77785.59
381989,36152.4
455153,21021.8
163845,89340.83
188797,15955.51
323746,241362.21
374965,60708.86
366068,36404.72
399610,21512.26
321418,46341.87
157236,22982.3
264970,232987.12
403804,15274.32
112181,102897.45
369959,64255.45
451344,54096.94
222190,65197.21
114642,74975.52
186339,47687.81
390783,59591.2
358422,33866.36
246513,120776.74
350767,24052.9
159582,54378.42
215312,26902.26
421475,94370.2
149816,111779.13
438002,89285.84
